year,league,team,player_id,player_name_ja,changed_cols,old_BF,new_BF,old_IP,new_IP,old_H,new_H,old_HR,new_HR,old_BB,new_BB,old_HBP,new_HBP,old_SO,new_SO,old_WP,new_WP,old_BK,new_BK,old_R,new_R,old_ER,new_ER,old_ERA,new_ERA,html_cells,csv_file
1950,PL,大映スターズ,23123801,武内　和男,H|BB|SO,7,7,0.2,0.2,0,4,0,0,4,1,0,0,1,0,0,0,0,0,3,3,3,3,27.0,27.0,1950|大　映|1|0|0||||0|0|0|.000|7|0 .2|0|.2|4|0|1|0|0|0|0|3|3|27.00,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,大映スターズ,11713898,林　義一,H|HR|BB|HBP|SO|WP|BK,1047,1047,254.2,254.2,254,214,0,16,214,88,16,6,88,158,6,0,158,1,89,89,68,68,2.4,2.4,1950|大　映|42|18|11||||20|5|1|.621|1047|254 .2|254|.2|214|16|88|6|158|0|1|89|68|2.40,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,大映スターズ,43443801,薮本　和男,H|BB|SO|BK,16,16,2.2,2.2,2,4,0,0,4,3,0,0,3,1,0,0,1,0,4,4,0,0,0.0,0.0,1950|大　映|1|0|1||||0|0|0|.000|16|2 .2|2|.2|4|0|3|0|1|0|0|4|0|0.00,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,毎日オリオンズ,01103801,荒巻　淳,H|HR|BB|HBP|SO|BK,1098,1098,274.2,274.2,274,240,0,11,240,55,11,1,55,150,1,1,150,0,86,86,63,63,2.06,2.06,1950|毎　日|48|26|8||||16|3|4|.765|1098|274 .2|274|.2|240|11|55|1|150|1|0|86|63|2.06,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,毎日オリオンズ,01503801,上野　重雄,H|HR|BB|HBP|SO|WP|BK,502,502,117.1,117.1,117,133,0,16,133,31,16,3,31,42,3,0,42,0,56,56,51,51,3.89,3.89,1950|毎　日|23|7|6||||6|3|0|.538|502|117 .1|117|.1|133|16|31|3|42|0|0|56|51|3.89,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,毎日オリオンズ,41343892,北川　桂太郎,H|HR|BB|HBP|SO|BK,107,107,23.1,23.1,23,31,0,3,31,8,3,0,8,6,0,0,6,0,22,22,21,21,7.88,7.88,1950|西　鉄|6|1|3||||0|0|0|.250|107|23 .1|23|.1|31|3|8|0|6|0|0|22|21|7.88,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,毎日オリオンズ,41443801,佐藤　平七,H|HR|BB|HBP|SO|WP|BK,594,594,138.2,138.2,138,134,0,9,134,58,9,4,58,61,4,1,61,1,76,76,63,63,4.08,4.08,1950|毎　日|29|9|4||||4|1|0|.692|594|138 .2|138|.2|134|9|58|4|61|1|1|76|63|4.08,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,毎日オリオンズ,91593895,祖父江　東一郎,H|HR|BB|HBP|SO|BK,62,62,12.2,12.2,12,11,0,4,11,10,4,0,10,12,0,0,12,0,16,16,10,10,6.92,6.92,1950|毎　日|5|0|1||||0|0|0|.000|62|12 .2|12|.2|11|4|10|0|12|0|0|16|10|6.92,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,毎日オリオンズ,41943892,野村　武史,H|HR|BB|HBP|SO|WP|BK,934,934,217.1,217.1,217,258,0,13,258,47,13,4,47,75,4,0,75,0,103,103,81,81,3.34,3.34,1950|毎　日|34|18|4||||15|1|1|.818|934|217 .1|217|.1|258|13|47|4|75|0|0|103|81|3.34,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,毎日オリオンズ,13213801,星野　武男,H|HR|BB|HBP|SO|WP|BK,181,181,38.2,38.2,38,46,0,4,46,16,4,1,16,6,1,0,6,0,29,29,25,25,5.77,5.77,1950|毎　日|10|1|1||||2|0|0|.500|181|38 .2|38|.2|46|4|16|1|6|0|0|29|25|5.77,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,近鉄パールス,41943801,香川　秀光,H|BB|SO|BK,126,126,27.2,27.2,27,33,0,0,33,7,0,0,7,9,0,0,9,0,17,17,12,12,3.86,3.86,1950|近　鉄|6|0|2||||2|0|0|.000|126|27 .2|27|.2|33|0|7|0|9|0|0|17|12|3.86,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,近鉄パールス,51553892,黒尾　重明,H|HR|BB|HBP|SO|WP|BK,1084,1084,263.2,263.2,263,248,0,25,248,62,25,1,62,69,1,3,69,1,130,130,98,98,3.34,3.34,1950|近　鉄|41|12|21||||24|1|5|.364|1084|263 .2|263|.2|248|25|62|1|69|3|1|130|98|3.34,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,近鉄パールス,51653801,沢藤　光郎,H|HR|BB|HBP|SO|WP|BK,1254,1254,301.2,301.2,301,292,0,20,292,83,20,9,83,164,9,2,164,2,153,153,124,124,3.7,3.7,1950|近　鉄|50|18|19||||20|3|2|.486|1254|301 .2|301|.2|292|20|83|9|164|2|2|153|124|3.70,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,近鉄パールス,43143801,田中　文雄,H|HR|BB|HBP|SO|WP|BK,388,388,93.2,93.2,93,86,0,7,86,25,7,5,25,18,5,1,18,0,41,41,33,33,3.16,3.16,1950|近　鉄|16|2|3||||4|1|0|.400|388|93 .2|93|.2|86|7|25|5|18|1|0|41|33|3.16,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,西鉄クリッパース,01703801,大崎　憲司,H|HR|BB|HBP|SO|WP|BK,235,235,50.2,50.2,50,66,0,3,66,15,3,2,15,20,2,1,20,1,36,36,30,30,5.29,5.29,1950|西　鉄|16|2|7||||1|0|0|.222|235|50 .2|50|.2|66|3|15|2|20|1|1|36|30|5.29,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,西鉄クリッパース,21323891,河村　章,H|HR|BB|HBP|SO|BK,521,521,119.1,119.1,119,142,0,11,142,31,11,1,31,32,1,1,32,0,68,68,51,51,3.83,3.83,1950|西　鉄|25|3|7||||4|0|0|.300|521|119 .1|119|.1|142|11|31|1|32|1|0|68|51|3.83,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,西鉄クリッパース,21023801,川口　敬次郎,H|HR|BB|HBP|SO|WP|BK,161,161,32.1,32.1,32,38,0,3,38,22,3,2,22,10,2,0,10,2,30,30,27,27,7.36,7.36,1950|西　鉄|11|0|3||||0|0|0|.000|161|32 .1|32|.1|38|3|22|2|10|0|2|30|27|7.36,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,西鉄クリッパース,21323876,木下　勇,H|HR|BB|HBP|SO|WP|BK,789,789,177.2,177.2,177,199,0,16,199,56,16,3,56,63,3,0,63,0,118,118,82,82,4.15,4.15,1950|西　鉄|32|11|12||||8|3|1|.478|789|177 .2|177|.2|199|16|56|3|63|0|0|118|82|4.15,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,西鉄クリッパース,11513898,武末　悉昌,H|HR|BB|HBP|SO|WP|BK,665,665,165.1,165.1,165,133,0,7,133,54,7,2,54,77,2,1,77,0,62,62,57,57,3.09,3.09,1950|西　鉄|29|12|6||||11|1|2|.667|665|165 .1|165|.1|133|7|54|2|77|1|0|62|57|3.09,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1950,PL,西鉄クリッパース,51753895,野口　正明,H|HR|BB|HBP|SO|WP|BK,920,920,222.2,222.2,222,211,0,25,211,53,25,7,53,65,7,0,65,1,99,99,85,85,3.43,3.43,1950|西　鉄|38|10|13||||12|1|1|.435|920|222 .2|222|.2|211|25|53|7|65|0|1|99|85|3.43,_data\master_csv__rescrape_staging\pitching_1950_PL_from_master.csv
1951,CL,読売ジャイアンツ,41743801,大友　工,H|HR|BB|HBP|SO|WP|BK,556,556,137.2,137.2,137,114,0,11,114,43,11,3,43,51,3,1,51,3,44,44,37,37,2.41,2.41,1951|読　売|29|11|4||||3|0|0|.733|556|137 .2|137|.2|114|11|43|3|51|1|3|44|37|2.41,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,読売ジャイアンツ,71373893,多田　文久三,H|BB|HBP|SO|WP|BK,17,17,2.1,2.1,2,5,0,0,5,4,0,1,4,1,1,0,1,0,5,5,3,3,9.0,9.0,1951|読　売|3|0|0||||0|0|0|.000|17|2 .1|2|.1|5|0|4|1|1|0|0|5|3|9.00,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,読売ジャイアンツ,01703878,中尾　碩志,H|HR|BB|HBP|SO|BK,541,541,130.1,130.1,130,124,0,8,124,37,8,0,37,60,0,0,60,2,56,56,44,44,3.02,3.02,1951|読　売|29|9|6||||4|0|1|.600|541|130 .1|130|.1|124|8|37|0|60|0|2|56|44|3.02,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,読売ジャイアンツ,81783895,藤本　英雄,H|HR|BB|HBP|SO|WP|BK,822,822,206.1,206.1,206,189,0,7,189,41,7,3,41,88,3,1,88,1,89,89,72,72,3.13,3.13,1951|読　売|31|15|7||||16|3|3|.682|822|206 .1|206|.1|189|7|41|3|88|1|1|89|72|3.13,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,読売ジャイアンツ,31933895,別所　毅彦,H|HR|BB|HBP|SO|WP|BK,1222,1222,301.1,301.1,301,252,0,15,252,88,15,1,88,131,1,3,131,0,112,112,82,82,2.44,2.44,1951|読　売|47|21|9||||25|4|4|.700|1222|301 .1|301|.1|252|15|88|1|131|3|0|112|82|2.44,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,読売ジャイアンツ,03203801,松田　清,H|HR|BB|SO|WP|BK,896,896,227.2,227.2,227,186,0,5,186,64,5,5,64,93,5,3,93,2,61,61,51,51,2.01,2.01,1951|読　売|34|23|3||||15|4|0|.885|896|227 .2|227|.2|186|5|64|5|93|3|2|61|51|2.01,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,阪神タイガース,31333894,梶岡　忠義,H|HR|BB|HBP|SO|WP|BK,775,775,180.1,180.1,180,200,0,17,200,53,17,6,53,62,6,2,62,0,88,88,69,69,3.43,3.43,1951|阪　神|35|13|7||||10|1|2|.650|775|180 .1|180|.1|200|17|53|6|62|2|0|88|69|3.43,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,阪神タイガース,51353803,河　文雄,HR|BB|HBP|SO|WP|BK,122,122,27.1,27.1,27,27,0,1,27,12,1,3,12,3,3,0,3,0,17,17,16,16,5.14,5.14,1951|阪　神|11|1|1||||1|0|0|.500|122|27 .1|27|.1|27|1|12|3|3|0|0|17|16|5.14,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,阪神タイガース,01303898,駒田　桂二,H|HR|BB|HBP|SO|WP|BK,955,955,227.2,227.2,227,217,0,14,217,72,14,1,72,86,1,2,86,0,106,106,82,82,3.24,3.24,1951|阪　神|45|11|13||||10|1|1|.458|955|227 .2|227|.2|217|14|72|1|86|2|0|106|82|3.24,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,阪神タイガース,61363898,田宮　謙次郎,H|BB|SO|BK,54,54,10.1,10.1,10,20,0,0,20,3,0,0,3,0,0,0,0,1,9,9,7,7,5.73,5.73,1951|阪　神|5|0|1||||0|0|0|.000|54|10 .1|10|.1|20|0|3|0|0|0|1|9|7|5.73,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,阪神タイガース,41543803,竹元　勝雄,H|BB|SO,13,13,2.2,2.2,2,4,0,0,4,1,0,0,1,0,0,0,0,0,2,2,2,2,6.0,6.0,1951|阪　神|1|0|0||||0|0|0|.000|13|2 .2|2|.2|4|0|1|0|0|0|0|2|2|6.00,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,阪神タイガース,71173803,西村　修,H|HR|BB|SO|WP|BK,274,274,68.1,68.1,68,52,0,1,52,30,1,1,30,19,1,2,19,0,24,24,18,18,2.35,2.35,1951|阪　神|14|4|3||||3|1|0|.571|274|68 .1|68|.1|52|1|30|1|19|2|0|24|18|2.35,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,阪神タイガース,83083801,干場　一夫,H|HR|BB|HBP|SO|WP|BK,350,350,81.1,81.1,81,83,0,15,83,32,15,3,32,14,3,0,14,0,44,44,41,41,4.5,4.5,1951|阪　神|27|4|6||||2|0|0|.400|350|81 .1|81|.1|83|15|32|3|14|0|0|44|41|4.50,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,阪神タイガース,53553872,御園生　崇男,H|HR|BB|HBP|BK,40,40,7.1,7.1,7,12,0,1,12,1,1,0,1,1,0,0,1,0,12,12,6,6,6.75,6.75,1951|阪　神|3|0|0||||0|0|0|.000|40|7 .1|7|.1|12|1|1|0|1|0|0|12|6|6.75,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,松竹ロビンス,61163894,岩本　信一,H|HR|BB|HBP|SO|WP|BK,290,290,65.2,65.2,65,76,0,6,76,30,6,1,30,14,1,2,14,0,46,46,43,43,5.86,5.86,1951|松　竹|15|4|5||||4|0|0|.444|290|65 .2|65|.2|76|6|30|1|14|2|0|46|43|5.86,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,松竹ロビンス,71173893,江田　貢一,H|HR|BB|HBP|SO|WP|BK,639,639,151.2,151.2,151,155,0,13,155,38,13,3,38,29,3,0,29,5,76,76,57,57,3.38,3.38,1951|松　竹|28|4|8||||5|1|1|.333|639|151 .2|151|.2|155|13|38|3|29|0|5|76|57|3.38,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,松竹ロビンス,21723801,大島　信雄,H|HR|BB|HBP|SO|WP|BK,905,905,216.2,216.2,216,211,0,13,211,57,13,1,57,61,1,2,61,1,95,95,66,66,2.74,2.74,1951|松　竹|36|15|13||||13|2|1|.536|905|216 .2|216|.2|211|13|57|1|61|2|1|95|66|2.74,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,松竹ロビンス,51353897,真田　重男,H|HR|BB|HBP|SO|BK,418,418,94.2,94.2,94,110,0,15,110,25,15,0,25,33,0,0,33,0,62,62,56,56,5.31,5.31,1951|松　竹|24|7|6||||1|1|0|.538|418|94 .2|94|.2|110|15|25|0|33|0|0|62|56|5.31,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,松竹ロビンス,23923801,林　茂,H|HR|BB|HBP|SO|BK,264,264,53.1,53.1,53,59,0,4,59,46,4,1,46,26,1,1,26,1,45,45,38,38,6.33,6.33,1951|松　竹|19|5|4||||1|1|0|.556|264|53 .1|53|.1|59|4|46|1|26|1|1|45|38|6.33,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,大洋ホエールズ,01103892,今西　錬太郎,H|HR|BB|HBP|SO|WP|BK,363,363,74.2,74.2,74,100,0,11,100,42,11,1,42,17,1,0,17,1,77,77,60,60,7.2,7.2,1951|大　洋|24|2|7||||1|0|0|.222|363|74 .2|74|.2|100|11|42|1|17|0|1|77|60|7.20,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,大洋ホエールズ,11913801,荻原　隆,H|HR|BB|HBP|SO|WP|BK,681,681,159.2,159.2,159,188,0,14,188,49,14,3,49,41,3,0,41,2,93,93,83,83,4.67,4.67,1951|大　洋|35|6|9||||2|0|0|.400|681|159 .2|159|.2|188|14|49|3|41|0|2|93|83|4.67,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,大洋ホエールズ,11313896,片山　博,H|HR|BB|HBP|SO|WP|BK,545,545,117.2,117.2,117,162,0,14,162,47,14,5,47,40,5,2,40,0,95,95,72,72,5.49,5.49,1951|大　洋|29|3|13||||1|0|0|.188|545|117 .2|117|.2|162|14|47|5|40|2|0|95|72|5.49,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,大洋ホエールズ,01703892,高野　裕良,H|HR|BB|HBP|SO|WP|BK,1110,1110,250.2,250.2,250,295,0,27,295,79,27,10,79,80,10,3,80,0,146,146,128,128,4.59,4.59,1951|大　洋|41|11|15||||17|0|1|.423|1110|250 .2|250|.2|295|27|79|10|80|3|0|146|128|4.59,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,大洋ホエールズ,61563803,種田　弘,H|HR|BB|HBP|SO|BK,124,124,24.2,24.2,24,32,0,3,32,14,3,0,14,8,0,0,8,2,25,25,20,20,7.2,7.2,1951|大　洋|11|0|4||||0|0|0|.000|124|24 .2|24|.2|32|3|14|0|8|0|2|25|20|7.20,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,大洋ホエールズ,13513801,寺島　公,H|HR|BB|HBP|SO|WP|BK,96,96,18.1,18.1,18,33,0,2,33,12,2,0,12,4,0,1,4,0,21,21,17,17,8.05,8.05,1951|大　洋|11|0|1||||0|0|0|.000|96|18 .1|18|.1|33|2|12|0|4|1|0|21|17|8.05,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,大洋ホエールズ,81983892,林　直明,HR|BB|HBP|SO|BK,936,936,227.1,227.1,227,227,0,10,227,36,10,0,36,35,0,0,35,0,96,96,76,76,3.0,3.0,1951|大　洋|36|16|11||||17|3|6|.593|936|227 .1|227|.1|227|10|36|0|35|0|0|96|76|3.00,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,大洋ホエールズ,53253801,本間　鉄和,H|HR|BB|SO|WP,106,106,22.1,22.1,22,28,0,1,28,16,1,1,16,2,1,0,2,2,14,14,11,11,4.3,4.3,1951|大　洋|6|1|2||||0|0|0|.333|106|22 .1|22|.1|28|1|16|1|2|0|2|14|11|4.30,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,大洋ホエールズ,51753897,丸山　二三雄,H|HR|BB|HBP|SO,28,28,5.1,5.1,5,10,0,1,10,4,1,0,4,0,0,0,0,0,7,7,5,5,7.5,7.5,1951|大　洋|4|0|1||||0|0|0|.000|28|5 .1|5|.1|10|1|4|0|0|0|0|7|5|7.50,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,広島東洋カープ,01503803,杉浦　竜太郎,H|HR|BB|HBP|SO|BK,818,818,191.1,191.1,191,198,0,12,198,63,12,0,63,31,0,0,31,0,104,104,82,82,3.84,3.84,1951|広　島|34|6|14||||14|0|1|.300|818|191 .1|191|.1|198|12|63|0|31|0|0|104|82|3.84,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,広島東洋カープ,43743801,長谷川　良平,H|HR|BB|HBP|SO|WP|BK,1150,1150,263.1,263.1,263,266,0,15,266,108,15,7,108,115,7,4,115,1,128,128,102,102,3.48,3.48,1951|広　島|41|17|14||||17|1|0|.548|1150|263 .1|263|.1|266|15|108|7|115|4|1|128|102|3.48,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,広島東洋カープ,21723803,萩本　保,H|HR|BB|HBP|SO|WP|BK,301,301,58.2,58.2,58,71,0,7,71,54,7,0,54,19,0,3,19,1,59,59,43,43,6.56,6.56,1951|広　島|16|1|7||||1|0|0|.125|301|58 .2|58|.2|71|7|54|0|19|3|1|59|43|6.56,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,国鉄スワローズ,51153803,井上　佳明,H|HR|BB|HBP|SO|WP|BK,142,142,30.1,30.1,30,28,0,2,28,21,2,4,21,17,4,5,17,0,19,19,16,16,4.65,4.65,1951|国　鉄|11|2|2||||0|0|0|.500|142|30 .1|30|.1|28|2|21|4|17|5|0|19|16|4.65,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,国鉄スワローズ,93193801,高橋　輝,H|HR|BB|HBP|SO|WP|BK,727,727,163.1,163.1,163,130,0,14,130,112,14,3,112,124,3,8,124,1,85,85,74,74,4.06,4.06,1951|国　鉄|36|10|11||||6|2|0|.476|727|163 .1|163|.1|130|14|112|3|124|8|1|85|74|4.06,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,国鉄スワローズ,33733801,成田　啓二,H|HR|BB|HBP|SO|BK,89,89,19.2,19.2,19,22,0,3,22,7,3,0,7,9,0,0,9,0,13,13,11,11,4.95,4.95,1951|国　鉄|9|1|1||||0|0|0|.500|89|19 .2|19|.2|22|3|7|0|9|0|0|13|11|4.95,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,国鉄スワローズ,41743803,箱田　弘志,H|BB|SO|WP|BK,95,95,18.1,18.1,18,21,0,0,21,15,0,0,15,8,0,1,8,0,23,23,18,18,8.53,8.53,1951|国　鉄|9|0|1||||0|0|0|.000|95|18 .1|18|.1|21|0|15|0|8|1|0|23|18|8.53,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,国鉄スワローズ,43043801,古谷　法夫,H|HR|BB|HBP|SO|WP|BK,627,627,145.2,145.2,145,168,0,10,168,46,10,1,46,39,1,2,39,0,78,78,62,62,3.82,3.82,1951|国　鉄|45|6|7||||0|0|0|.462|627|145 .2|145|.2|168|10|46|1|39|2|0|78|62|3.82,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,国鉄スワローズ,33433801,村松　昭次郎,H|HR|BB|HBP|SO|BK,72,72,12.1,12.1,12,21,0,1,21,13,1,0,13,3,0,0,3,0,17,17,12,12,8.31,8.31,1951|国　鉄|5|0|0||||0|0|0|.000|72|12 .1|12|.1|21|1|13|0|3|0|0|17|12|8.31,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,中日ドラゴンズ,91993801,加藤　一昭,H|HR|BB|HBP|SO|WP|BK,264,264,61.1,61.1,61,62,0,3,62,20,3,2,20,8,2,0,8,0,25,25,21,21,3.05,3.05,1951|名古屋|15|2|1||||1|0|0|.667|264|61 .1|61|.1|62|3|20|2|8|0|0|25|21|3.05,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,中日ドラゴンズ,11313897,近藤　貞雄,H|HR|BB|HBP|SO|BK,243,243,55.1,55.1,55,64,0,2,64,22,2,0,22,10,0,0,10,0,33,33,23,23,3.7,3.7,1951|名古屋|13|0|4||||3|0|0|.000|243|55 .1|55|.1|64|2|22|0|10|0|0|33|23|3.70,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,中日ドラゴンズ,41343896,小島　禎二,H|HR|BB|HBP|BK,35,35,6.2,6.2,6,12,0,2,12,4,2,0,4,4,0,0,4,0,12,12,9,9,11.57,11.57,1951|名古屋|4|0|0||||0|0|0|.000|35|6 .2|6|.2|12|2|4|0|4|0|0|12|9|11.57,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,中日ドラゴンズ,81383803,児玉　利一,H|BB|SO,27,27,5.2,5.2,5,6,0,0,6,2,0,0,2,1,0,0,1,1,6,6,2,2,3.0,3.0,1951|名古屋|4|0|1||||0|0|0|.000|27|5 .2|5|.2|6|0|2|0|1|0|1|6|2|3.00,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,中日ドラゴンズ,41343898,杉下　茂,H|HR|BB|HBP|SO|WP|BK,1243,1243,290.1,290.1,290,274,0,18,274,90,18,5,90,147,5,4,147,0,116,116,76,76,2.35,2.35,1951|名古屋|58|28|13||||15|4|0|.683|1243|290 .1|290|.1|274|18|90|5|147|4|0|116|76|2.35,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,中日ドラゴンズ,11713803,徳永　喜久夫,H|HR|BB|HBP|SO|WP|BK,212,212,50.2,50.2,50,46,0,6,46,17,6,1,17,19,1,0,19,0,28,28,23,23,4.06,4.06,1951|名古屋|13|3|2||||2|0|0|.600|212|50 .2|50|.2|46|6|17|1|19|0|0|28|23|4.06,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,中日ドラゴンズ,51753803,中西　由行,H|HR|SO|BK,124,124,26.1,26.1,26,20,0,1,20,20,1,1,20,14,1,1,14,0,17,17,11,11,3.67,3.67,1951|名古屋|9|0|2||||0|0|0|.000|124|26 .1|26|.1|20|1|20|1|14|1|0|17|11|3.67,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,中日ドラゴンズ,11913878,服部　受弘,H|HR|BB|HBP|SO|BK,156,156,35.2,35.2,35,39,0,1,39,11,1,0,11,9,0,0,9,0,19,19,16,16,4.0,4.0,1951|名古屋|5|2|2||||2|1|0|.500|156|35 .2|35|.2|39|1|11|0|9|0|0|19|16|4.00,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,中日ドラゴンズ,91093892,星田　次郎,H|HR|BB|HBP|SO|WP|BK,545,545,130.1,130.1,130,115,0,10,115,44,10,1,44,39,1,0,39,1,69,69,49,49,3.37,3.37,1951|名古屋|22|10|7||||7|0|0|.588|545|130 .1|130|.1|115|10|44|1|39|0|1|69|49|3.37,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,中日ドラゴンズ,33233801,本多　逸郎,H|HR|BB|HBP|SO|WP|BK,193,193,42.1,42.1,42,57,0,6,57,19,6,0,19,16,0,1,16,0,36,36,34,34,7.12,7.12,1951|名古屋|17|0|0||||0|0|0|.000|193|42 .1|42|.1|57|6|19|0|16|1|0|36|34|7.12,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,CL,中日ドラゴンズ,41943895,宮下　信明,H|HR|BB|HBP|SO|WP|BK,584,584,133.1,133.1,133,146,0,9,146,49,9,1,49,43,1,5,43,2,77,77,62,62,4.16,4.16,1951|名古屋|27|5|9||||7|2|0|.357|584|133 .1|133|.1|146|9|49|1|43|5|2|77|62|4.16,_data\master_csv__rescrape_staging\pitching_1951_CL_from_master.csv
1951,PL,阪急ブレーブス,31133898,阿部　八郎,H|HR|BB|HBP|SO|WP|BK,1098,1098,254.2,254.2,254,232,0,12,232,100,12,1,100,150,1,2,150,0,102,102,79,79,2.79,2.79,1951|阪　急|40|12|14||||14|2|0|.462|1098|254 .2|254|.2|232|12|100|1|150|2|0|102|79|2.79,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,阪急ブレーブス,21023801,川口　敬次郎,H|HR|BB|HBP|SO|WP|BK,176,176,36.1,36.1,36,45,0,4,45,13,4,3,13,9,3,0,9,0,26,26,15,15,3.65,3.65,1951|阪　急|13|0|0||||0|0|0|.000|176|36 .1|36|.1|45|4|13|3|9|0|0|26|15|3.65,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
1951,PL,阪急ブレーブス,01603801,柴田　英治,H|HR|BB|HBP|SO|WP|BK,734,734,175.2,175.2,175,184,0,9,184,30,9,6,30,55,6,0,55,1,76,76,66,66,3.38,3.38,1951|阪　急|33|6|13||||5|1|1|.316|734|175 .2|175|.2|184|9|30|6|55|0|1|76|66|3.38,_data\master_csv__rescrape_staging\pitching_1951_PL_from_master.csv
